8.28.16.254 - - [25/Jul/2012:22:00:33 +0000] "GET / HTTP/1.1" 200 8381 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
66.249.71.129 - - [12/Aug/2012:18:11:14 +0100] "GET /roster/character/Gadryel HTTP/1.1" 200 2238 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:18 +0100] "GET /roster/character/Naradak HTTP/1.1" 200 2222 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:22 +0100] "GET /roster/character/Momgnar HTTP/1.1" 200 2227 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:27 +0100] "GET /roster/character/Skyrook HTTP/1.1" 200 2199 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:31 +0100] "GET /roster/character/Hecoris HTTP/1.1" 200 2208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:36 +0100] "GET /roster/character/Azayzel HTTP/1.1" 200 2232 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:40 +0100] "GET /roster/rank/guild-master HTTP/1.1" 200 2408 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:44 +0100] "GET /roster/character/Emarals HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:49 +0100] "GET /roster/character/Corpeus HTTP/1.1" 200 2220 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:53 +0100] "GET /roster/character/Krowley HTTP/1.1" 200 2214 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:11:57 +0100] "GET /roster/character/Josefyn HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:02 +0100] "GET /roster/character/Chiyoko HTTP/1.1" 200 2210 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:06 +0100] "GET /roster/character/Deadjos HTTP/1.1" 200 2219 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:11 +0100] "GET /roster/character/Sadarek HTTP/1.1" 200 2211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:15 +0100] "GET /roster/character/Myzerie HTTP/1.1" 200 2223 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:19 +0100] "GET /roster/character/Ziltoid HTTP/1.1" 200 2273 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:24 +0100] "GET /roster/character/Czechow HTTP/1.1" 200 2207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:28 +0100] "GET /roster/character/Teranor HTTP/1.1" 200 2253 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:32 +0100] "GET /roster/character/Kocicak HTTP/1.1" 200 2170 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:37 +0100] "GET /roster/character/Thyrook HTTP/1.1" 200 2209 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:41 +0100] "GET /roster/character/Emralds HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:46 +0100] "GET /roster/character/Erobank HTTP/1.1" 200 2181 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:50 +0100] "GET /roster/character/Zimatar HTTP/1.1" 200 2229 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:54 +0100] "GET /roster/character/Nemezys HTTP/1.1" 200 2234 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:12:59 +0100] "GET /roster/character/Blootac HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:03 +0100] "GET /roster/character/Katanya HTTP/1.1" 200 2211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:07 +0100] "GET /roster/character/Gobysama HTTP/1.1" 200 2235 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:12 +0100] "GET /roster/character/Eternitx HTTP/1.1" 200 2241 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:16 +0100] "GET /roster/rank/senior-member HTTP/1.1" 200 2682 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:20 +0100] "GET /roster/character/Kurosake HTTP/1.1" 200 2195 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:25 +0100] "GET /roster/character/Prothium HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:29 +0100] "GET /roster/character/Geidolus HTTP/1.1" 200 2234 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:33 +0100] "GET /roster/character/Droknron HTTP/1.1" 200 2209 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:38 +0100] "GET /roster/character/Lelliana HTTP/1.1" 200 2248 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:42 +0100] "GET /roster/character/Selathoi HTTP/1.1" 200 2252 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:47 +0100] "GET /roster/character/Orcysama HTTP/1.1" 200 2214 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:51 +0100] "GET /roster/character/Blixblux HTTP/1.1" 200 2207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:13:55 +0100] "GET /roster/character/Elfysama HTTP/1.1" 200 2213 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:00 +0100] "GET /roster/character/Siekmage HTTP/1.1" 200 2201 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:04 +0100] "GET /roster/character/Emarlass HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:08 +0100] "GET /roster/character/Epicfail HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:13 +0100] "GET /roster/character/Jaymondo HTTP/1.1" 200 2222 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:17 +0100] "GET /roster/character/Darmauly HTTP/1.1" 200 2211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:22 +0100] "GET /roster/character/Morehots HTTP/1.1" 200 2217 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:26 +0100] "GET /roster/character/Manathar HTTP/1.1" 200 2190 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:30 +0100] "GET /roster/character/Emerelda HTTP/1.1" 200 2231 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:35 +0100] "GET /roster/character/Lunatyca HTTP/1.1" 200 2181 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:39 +0100] "GET /roster/character/Holysama HTTP/1.1" 200 2226 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:43 +0100] "GET /roster/character/Divooneh HTTP/1.1" 200 2181 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:48 +0100] "GET /roster/character/Saromius HTTP/1.1" 200 2257 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:52 +0100] "GET /roster/character/Manadark HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:14:57 +0100] "GET /roster/character/Manawarr HTTP/1.1" 200 2215 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:01 +0100] "GET /roster/character/Bengalii HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:05 +0100] "GET /roster/character/Outgunned HTTP/1.1" 200 2243 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:10 +0100] "GET /roster/character/Frejaness HTTP/1.1" 200 2222 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:14 +0100] "GET /roster/character/Sh%C3%A2h HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:18 +0100] "GET /roster/character/Taurysama HTTP/1.1" 200 2231 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:23 +0100] "GET /roster/character/Doinisisu HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:27 +0100] "GET /roster/character/Statraina HTTP/1.1" 200 2201 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:31 +0100] "GET /roster/character/Snorjocke HTTP/1.1" 200 2176 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:36 +0100] "GET /roster/character/Siekensat HTTP/1.1" 200 2225 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:40 +0100] "GET /roster/character/Mordencai HTTP/1.1" 200 2216 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:15:45 +0100] "GET /roster/character/Jellyworm HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:16:44 +0100] "GET /roster/character/Manadrood HTTP/1.1" 200 2210 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:16:58 +0100] "GET /roster/character/Bigasscow HTTP/1.1" 200 2222 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:17:13 +0100] "GET /roster/character/Pandasama HTTP/1.1" 200 2186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:17:28 +0100] "GET /roster/character/Zlackpack HTTP/1.1" 200 2217 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:17:42 +0100] "GET /roster/character/Roguefess HTTP/1.1" 200 2228 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:17:57 +0100] "GET /roster/character/Greenbuff HTTP/1.1" 200 2232 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:18:12 +0100] "GET /roster/character/Svatopluk HTTP/1.1" 200 2213 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:18:26 +0100] "GET /roster/character/Anqelique HTTP/1.1" 200 2217 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:18:41 +0100] "GET /roster/character/Dunkatonk HTTP/1.1" 200 2195 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:18:56 +0100] "GET /roster/character/Xcomander HTTP/1.1" 200 2216 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:19:10 +0100] "GET /roster/character/Gotyaback HTTP/1.1" 200 2221 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:19:25 +0100] "GET /roster/character/Sharktree HTTP/1.1" 200 2211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:19:40 +0100] "GET /roster/character/Trollysama HTTP/1.1" 200 2235 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:19:54 +0100] "GET /roster/character/Shavyyepic HTTP/1.1" 200 2211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:20:09 +0100] "GET /roster/character/Milkyshake HTTP/1.1" 200 2212 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:20:24 +0100] "GET /roster/character/Zlamptramp HTTP/1.1" 200 2223 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:20:38 +0100] "GET /roster/character/Delethiens HTTP/1.1" 200 2234 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:20:53 +0100] "GET /roster/character/Carnivoree HTTP/1.1" 200 2224 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:21:08 +0100] "GET /roster/character/Sweetfrana HTTP/1.1" 200 2230 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:21:22 +0100] "GET /roster/character/Skilgannon HTTP/1.1" 200 2241 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:21:37 +0100] "GET /roster/character/Animorphus HTTP/1.1" 200 2219 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:21:52 +0100] "GET /roster/character/Jellybabby HTTP/1.1" 200 2220 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:22:06 +0100] "GET /roster/character/Anqeliques HTTP/1.1" 200 2208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:22:21 +0100] "GET /roster/character/Nightrises HTTP/1.1" 200 2199 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:22:36 +0100] "GET /roster/character/Lightfalls HTTP/1.1" 200 2219 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:22:50 +0100] "GET /roster/character/Holocauste HTTP/1.1" 200 2225 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:23:05 +0100] "GET /roster/character/Smegheadcz HTTP/1.1" 200 2216 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:23:20 +0100] "GET /roster/character/Chickaboom HTTP/1.1" 200 2222 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:23:35 +0100] "GET /roster/character/Undeadsama HTTP/1.1" 200 2227 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:23:49 +0100] "GET /roster/character/Nightfalls HTTP/1.1" 200 2225 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:24:04 +0100] "GET /roster/character/Deathbullet HTTP/1.1" 200 2218 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:24:19 +0100] "GET /roster/character/Vermuissiek HTTP/1.1" 200 2219 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:24:33 +0100] "GET /roster/character/Kleineappel HTTP/1.1" 200 2220 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:24:48 +0100] "GET /roster/character/Hoofmaestro HTTP/1.1" 200 2220 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:25:03 +0100] "GET /roster/character/Frejamuller HTTP/1.1" 200 2237 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:25:18 +0100] "GET /roster/character/Carcharodon HTTP/1.1" 200 2210 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:25:32 +0100] "GET /roster/character/Trollollock HTTP/1.1" 200 2213 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:25:47 +0100] "GET /roster/character/Wowimadruid HTTP/1.1" 200 2212 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:26:01 +0100] "GET /roster/character/Tabularasaa HTTP/1.1" 200 2241 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:26:17 +0100] "GET /roster/character/Wrathbullet HTTP/1.1" 200 2176 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:26:32 +0100] "GET /roster/character/Skullmaster HTTP/1.1" 200 2233 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:26:46 +0100] "GET /roster/character/Mysticpriest HTTP/1.1" 200 2229 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:27:01 +0100] "GET /roster/character/Greenpudding HTTP/1.1" 200 2208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
85.228.98.3 - - [12/Aug/2012:18:27:09 +0100] "GET /roster/ HTTP/1.1" 200 6318 "http://ashkandari.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
85.228.98.3 - - [12/Aug/2012:18:27:10 +0100] "GET /media/css/screen.css HTTP/1.1" 200 3253 "http://ashkandari.com/roster/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
85.228.98.3 - - [12/Aug/2012:18:27:10 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
85.228.98.3 - - [12/Aug/2012:18:27:11 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
85.228.98.3 - - [12/Aug/2012:18:27:11 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
66.249.71.129 - - [12/Aug/2012:18:27:17 +0100] "GET /roster/rank/officer/alt HTTP/1.1" 200 3053 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:27:37 +0100] "GET /account/login?ref=/roster/ HTTP/1.1" 302 1933 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
79.75.90.24 - - [12/Aug/2012:18:27:39 +0100] "GET /teamspeak/ HTTP/1.1" 200 1609 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
79.75.90.24 - - [12/Aug/2012:18:27:39 +0100] "GET /media/css/screen.css HTTP/1.1" 304 211 "http://ashkandari.com/teamspeak/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
79.75.90.24 - - [12/Aug/2012:18:27:40 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
79.75.90.24 - - [12/Aug/2012:18:28:08 +0100] "GET /teamspeak/ HTTP/1.1" 200 1615 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
79.75.90.24 - - [12/Aug/2012:18:28:08 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
79.75.90.24 - - [12/Aug/2012:18:28:27 +0100] "GET /account/ HTTP/1.1" 302 4183 "http://ashkandari.com/teamspeak/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.75 Safari/537.1"
66.249.71.129 - - [12/Aug/2012:18:30:17 +0100] "GET /teamspeak/ HTTP/1.1" 200 1669 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:30:22 +0100] "GET /account/login?ref=/roster/class/dk HTTP/1.1" 302 1945 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:30:27 +0100] "GET /account/login?ref=/roster/race/orc HTTP/1.1" 302 1947 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:30:32 +0100] "GET /account/login?ref=/roster/race/troll HTTP/1.1" 302 1950 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:30:37 +0100] "GET /account/login?ref=/roster/class/mage HTTP/1.1" 302 1948 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.129 - - [12/Aug/2012:18:30:42 +0100] "GET /account/login?ref=/roster/class/druid HTTP/1.1" 302 1951 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
